zipcode,subdistrict,province
73120,ขุนแก้ว,นครปฐม
73120,ท่าพระยา,นครปฐม
73120,พะเนียด,นครปฐม
73120,บางระกำ,นครปฐม
73120,โคกพระเจดีย์,นครปฐม
73120,ศรีษะทอง,นครปฐม
73120,แหลมบัว,นครปฐม
73120,ศรีมหาโพธิ์,นครปฐม
73120,สัมปทวน,นครปฐม
73120,วัดสำโรง,นครปฐม
73120,ดอนแฝก,นครปฐม
73120,ห้วยพลู,นครปฐม
73120,วัดละมุด,นครปฐม
73120,บางพระ,นครปฐม
73120,บางแก้วฟ้า,นครปฐม
73120,ลานตากฟ้า,นครปฐม
73120,งิ้วราย,นครปฐม
73120,ไทยาวาส,นครปฐม
73150,สามง่าม,นครปฐม
73150,ห้วยพระ,นครปฐม
73150,ลำเหย,นครปฐม
73150,ดอนพุทรา,นครปฐม
73150,บ้านหลวง,นครปฐม
73150,ดอนรวก,นครปฐม
73150,ห้วยด้วน,นครปฐม
73150,ลำลูกบัว,นครปฐม
73130,บางเลน,นครปฐม
73130,บางปลา,นครปฐม
73190,บางหลวง,นครปฐม
73130,บางภาษี,นครปฐม
73130,บางระกำ,นครปฐม
73130,บางไทรป่า,นครปฐม
73190,หินมูล,นครปฐม
73130,ไทรงาม,นครปฐม
73130,ดอนตูม,นครปฐม
73130,นิลเพชร,นครปฐม
73130,บัวปากท่า,นครปฐม
73130,คลองนกกระทุง,นครปฐม
73130,นราภิรมย์,นครปฐม
73130,ลำพญา,นครปฐม
73130,ไผ่หูช้าง,นครปฐม
73110,ท่าข้าม,นครปฐม
73210,ทรงคนอง,นครปฐม
73110,หอมเกร็ด,นครปฐม
73210,บางกระทึก,นครปฐม
73210,บางเตย,นครปฐม
73110,สามพราน,นครปฐม
73110,บางช้าง,นครปฐม
73210,ไร่ขิง,นครปฐม
73110,ท่าตลาด,นครปฐม
73220,กระทุ่มล้ม,นครปฐม
73110,คลองใหม่,นครปฐม
73110,ตลาดจินดา,นครปฐม
73110,คลองจินดา,นครปฐม
73110,ยายชา,นครปฐม
73110,บ้านใหม่,นครปฐม
73160,อ้อมใหญ่,นครปฐม
73170,ศาลายา,นครปฐม
73170,คลองโยง,นครปฐม
73170,มหาสวัสดิ์,นครปฐม
74000,มหาชัย,สมุทรสาคร
74000,ท่าฉลอม,สมุทรสาคร
74000,โกรกกราก,สมุทรสาคร
74000,บ้านบ่อ,สมุทรสาคร
74000,บางโทรัด,สมุทรสาคร
74000,กาหลง,สมุทรสาคร
74000,นาโคก,สมุทรสาคร
74000,ท่าจีน,สมุทรสาคร
74000,นาดี,สมุทรสาคร
74000,ท่าทราย,สมุทรสาคร
74000,คอกกระบือ,สมุทรสาคร
74000,บางน้ำจืด,สมุทรสาคร
74000,พันท้ายนรสิงห์,สมุทรสาคร
74000,โคกขาม,สมุทรสาคร
74000,บ้านเกาะ,สมุทรสาคร
74000,บางกระเจ้า,สมุทรสาคร
74000,บางหญ้าแพรก,สมุทรสาคร
74000,ชัยมงคล,สมุทรสาคร
74110,ตลาดกระทุ่มแบน,สมุทรสาคร
74130,อ้อมน้อย,สมุทรสาคร
74110,ท่าไม้,สมุทรสาคร
74110,สวนหลวง,สมุทรสาคร
74110,บางยาง,สมุทรสาคร
74110,คลองมะเดื่อ,สมุทรสาคร
74110,หนองนกไข่,สมุทรสาคร
74110,ดอนไก่ดี,สมุทรสาคร
74110,แคราย,สมุทรสาคร
74110,ท่าเสา,สมุทรสาคร
74120,บ้านแพ้ว,สมุทรสาคร
74120,หลักสาม,สมุทรสาคร
74120,ยกกระบัตร,สมุทรสาคร
74120,โรงเข้,สมุทรสาคร
74120,หนองสองห้อง,สมุทรสาคร
74120,หนองบัว,สมุทรสาคร
74120,หลักสอง,สมุทรสาคร
74120,เจ็ดริ้ว,สมุทรสาคร
74120,คลองตัน,สมุทรสาคร
74120,อำแพง,สมุทรสาคร
74120,สวนส้ม,สมุทรสาคร
74120,เกษตรพัฒนา,สมุทรสาคร
75000,แม่กลอง,สมุทรสงคราม
75000,บางขันแตก,สมุทรสงคราม
75000,ลาดใหญ่,สมุทรสงคราม
75000,บ้านปรก,สมุทรสงคราม
75000,บางแก้ว,สมุทรสงคราม
75000,ท้ายหาด,สมุทรสงคราม
75000,แหลมใหญ่,สมุทรสงคราม
75000,คลองเขิน,สมุทรสงคราม
75000,คลองโคน,สมุทรสงคราม
75000,นางตะเคียน,สมุทรสงคราม
75000,บางจะเกร็ง,สมุทรสงคราม
75120,กระดังงา,สมุทรสงคราม
75120,บางสะแก,สมุทรสงคราม
75120,บางยี่รงค์,สมุทรสงคราม
75120,โรงหีบ,สมุทรสงคราม
75120,บางคนที,สมุทรสงคราม
75120,ดอนมะโนรา,สมุทรสงคราม
75120,บางพรม,สมุทรสงคราม
75120,บางกุ้ง,สมุทรสงคราม
75120,จอมปลวก,สมุทรสงคราม
75120,บางนกแขวก,สมุทรสงคราม
75120,ยายแพง,สมุทรสงคราม
75120,บางกระบือ,สมุทรสงคราม
75120,บ้านปราโมทย์,สมุทรสงคราม
75110,อัมพวา,สมุทรสงคราม
75110,สวนหลวง,สมุทรสงคราม
75110,ท่าคา,สมุทรสงคราม
75110,วัดประดู่,สมุทรสงคราม
75110,เหมืองใหม่,สมุทรสงคราม
75110,บางช้าง,สมุทรสงคราม
75110,แควอ้อม,สมุทรสงคราม
75110,ปลายโพงพาง,สมุทรสงคราม
75110,บางแค,สมุทรสงคราม
75110,แพรกหนามแดง,สมุทรสงคราม
75110,ยี่สาร,สมุทรสงคราม
75110,บางนางลี่,สมุทรสงคราม
76000,ท่าราบ,เพชรบุรี
76000,คลองกระแชง,เพชรบุรี
76000,บางจาน,เพชรบุรี
76000,นาพันสาม,เพชรบุรี
76000,ธงชัย,เพชรบุรี
76000,บ้านกุ่ม,เพชรบุรี
76000,หนองโสน,เพชรบุรี
76000,ไร่ส้ม,เพชรบุรี
76000,เวียงคอย,เพชรบุรี
76000,บางจาก,เพชรบุรี
76000,บ้านหม้อ,เพชรบุรี
76000,ต้นมะม่วง,เพชรบุรี
76000,ช่องสะแก,เพชรบุรี
76000,นาวุ้ง,เพชรบุรี
76000,สำมะโรง,เพชรบุรี
76000,โพพระ,เพชรบุรี
76100,หาดเจ้าสำราญ,เพชรบุรี
76000,หัวสะพาน,เพชรบุรี
76000,ต้นมะพร้าว,เพชรบุรี
76000,วังตะโก,เพชรบุรี
76000,โพไร่หวาน,เพชรบุรี
76000,ดอนยาง,เพชรบุรี
76000,หนองขนาน,เพชรบุรี
76000,หนองพลับ,เพชรบุรี
76140,เขาย้อย,เพชรบุรี
76140,สระพัง,เพชรบุรี
76140,บางเค็ม,เพชรบุรี
76140,ทับคาง,เพชรบุรี
76140,หนองปลาไหล,เพชรบุรี
76140,หนองปรง,เพชรบุรี
76140,หนองชุมพล,เพชรบุรี
76140,ห้วยโรง,เพชรบุรี
76140,ห้วยท่าช้าง,เพชรบุรี
76140,หนองชุมพลเหนือ,เพชรบุรี
76160,หนองหญ้าปล้อง,เพชรบุรี
76160,ยางน้ำกลัดเหนือ,เพชรบุรี
76160,ยางน้ำกลัดใต้,เพชรบุรี
76160,ท่าตะคร้อ,เพชรบุรี
76120,ชะอำ,เพชรบุรี
76120,บางเก่า,เพชรบุรี
76120,นายาง,เพชรบุรี
76120,เขาใหญ่,เพชรบุรี
76120,หนองศาลา,เพชรบุรี
76120,ห้วยทรายเหนือ,เพชรบุรี
76120,ไร่ใหม่พัฒนา,เพชรบุรี
76120,สามพระยา,เพชรบุรี
76120,ดอนขุนห้วย,เพชรบุรี
76130,ท่ายาง,เพชรบุรี
76130,ท่าคอย,เพชรบุรี
76130,ยางหย่อง,เพชรบุรี
76130,หนองจอก,เพชรบุรี
76130,มาบปลาเค้า,เพชรบุรี
76130,ท่าไม้รวก,เพชรบุรี
76130,วังไคร้,เพชรบุรี
76130,กลัดหลวง,เพชรบุรี
76130,ปึกเตียน,เพชรบุรี
76130,เขากระปุก,เพชรบุรี
76130,ท่าแลง,เพชรบุรี
76130,บ้านในดง,เพชรบุรี
76150,บ้านลาด,เพชรบุรี
76150,บ้านหาด,เพชรบุรี
76150,บ้านทาน,เพชรบุรี
76150,ตำหรุ,เพชรบุรี
76150,สมอพลือ,เพชรบุรี
76150,ไร่มะขาม,เพชรบุรี
76150,ท่าเสน,เพชรบุรี
76150,หนองกระเจ็ด,เพชรบุรี
76150,หนองกะปุ,เพชรบุรี
76150,ลาดโพธิ์,เพชรบุรี
76150,สะพานไกร,เพชรบุรี
76150,ไร่โคก,เพชรบุรี
76150,โรงเข้,เพชรบุรี
76150,ไร่สะท้อน,เพชรบุรี
76150,ห้วยข้อง,เพชรบุรี
76150,ท่าช้าง,เพชรบุรี
76150,ถ้ำรงค์,เพชรบุรี
76150,ห้วยลึก,เพชรบุรี
76110,บ้านแหลม,เพชรบุรี
76110,บางขุนไทร,เพชรบุรี
76110,ปากทะเล,เพชรบุรี
76110,บางแก้ว,เพชรบุรี
76100,แหลมผักเบี้ย,เพชรบุรี
76110,บางตะบูน,เพชรบุรี
76110,บางตะบูนออก,เพชรบุรี
76110,บางครก,เพชรบุรี
76110,ท่าแร้ง,เพชรบุรี
76110,ท่าแร้งออก,เพชรบุรี
76170,แก่งกระจาน,เพชรบุรี
76170,สองพี่น้อง,เพชรบุรี
76170,วังจันทร์,เพชรบุรี
76170,ป่าเด็ง,เพชรบุรี
76170,พุสวรรค์,เพชรบุรี
76170,ห้วยแม่เพรียง,เพชรบุรี
77000,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
77000,เกาะหลัก,ประจวบคีรีขันธ์
77000,คลองวาฬ,ประจวบคีรีขันธ์
77000,ห้วยทราย,ประจวบคีรีขันธ์
77000,อ่าวน้อย,ประจวบคีรีขันธ์
77210,บ่อนอก,ประจวบคีรีขันธ์
77150,กุยบุรี,ประจวบคีรีขันธ์
77150,กุยเหนือ,ประจวบคีรีขันธ์
77150,เขาแดง,ประจวบคีรีขันธ์
77150,ดอนยายหนู,ประจวบคีรีขันธ์
77150,สามกระทาย,ประจวบคีรีขันธ์
77150,หาดขาม,ประจวบคีรีขันธ์
77130,ทับสะแก,ประจวบคีรีขันธ์
77130,อ่างทอง,ประจวบคีรีขันธ์
77130,นาหูกวาง,ประจวบคีรีขันธ์
77130,เขาล้าน,ประจวบคีรีขันธ์
77130,ห้วยยาง,ประจวบคีรีขันธ์
77130,แสงอรุณ,ประจวบคีรีขันธ์
77140,กำเนิดนพคุณ,ประจวบคีรีขันธ์
77140,พงศ์ประศาสน์,ประจวบคีรีขันธ์
77230,ร่อนทอง,ประจวบคีรีขันธ์
77190,ธงชัย,ประจวบคีรีขันธ์
77190,ชัยเกษม,ประจวบคีรีขันธ์
77230,ทองมงคล,ประจวบคีรีขันธ์
77140,แม่รำพึง,ประจวบคีรีขันธ์
77170,ปากแพรก,ประจวบคีรีขันธ์
77170,บางสะพาน,ประจวบคีรีขันธ์
77170,ทรายทอง,ประจวบคีรีขันธ์
77170,ช้างแรก,ประจวบคีรีขันธ์
77170,ไชยราช,ประจวบคีรีขันธ์
77120,ปราณบุรี,ประจวบคีรีขันธ์
77120,เขาน้อย,ประจวบคีรีขันธ์
77220,ปากน้ำปราณ,ประจวบคีรีขันธ์
77120,หนองตาแต้ม,ประจวบคีรีขันธ์
77120,วังก์พง,ประจวบคีรีขันธ์
77120,เขาจ้าว,ประจวบคีรีขันธ์
77110,หัวหิน,ประจวบคีรีขันธ์
77110,หนองแก,ประจวบคีรีขันธ์
77110,หินเหล็กไฟ,ประจวบคีรีขันธ์
77110,หนองพลับ,ประจวบคีรีขันธ์
77110,ทับใต้,ประจวบคีรีขันธ์
77110,ห้วยสัตว์ใหญ่,ประจวบคีรีขันธ์
77110,บึงนคร,ประจวบคีรีขันธ์
77120,สามร้อยยอด,ประจวบคีรีขันธ์
77180,ศิลาลอย,ประจวบคีรีขันธ์
77180,ไร่เก่า,ประจวบคีรีขันธ์
77180,ศาลาลัย,ประจวบคีรีขันธ์
77180,ไร่ใหม่,ประจวบคีรีขันธ์
80000,ในเมือง,นครศรีธรรมราช
80000,ท่าวัง,นครศรีธรรมราช
80000,คลัง,นครศรีธรรมราช
80000,ท่าไร่,นครศรีธรรมราช
80000,ปากนคร,นครศรีธรรมราช
80280,นาทราย,นครศรีธรรมราช
80280,กำแพงเซา,นครศรีธรรมราช
80000,ไชยมนตรี,นครศรีธรรมราช
80000,มะม่วงสองต้น,นครศรีธรรมราช
80000,นาเคียน,นครศรีธรรมราช
80280,ท่างิ้ว,นครศรีธรรมราช
80000,โพธิ์เสด็จ,นครศรีธรรมราช
80330,บางจาก,นครศรีธรรมราช
80000,ปากพูน,นครศรีธรรมราช
80000,ท่าซัก,นครศรีธรรมราช
80000,ท่าเรือ,นครศรีธรรมราช
80320,พรหมโลก,นครศรีธรรมราช
80320,บ้านเกาะ,นครศรีธรรมราช
80320,อินคีรี,นครศรีธรรมราช
80320,ทอนหงส์,นครศรีธรรมราช
80320,นาเรียง,นครศรีธรรมราช
80230,เขาแก้ว,นครศรีธรรมราช
80230,ลานสกา,นครศรีธรรมราช
80230,ท่าดี,นครศรีธรรมราช
80230,กำโลน,นครศรีธรรมราช
80230,ขุนทะเล,นครศรีธรรมราช
80150,ฉวาง,นครศรีธรรมราช
80250,ละอาย,นครศรีธรรมราช
80150,นาแว,นครศรีธรรมราช
80150,ไม้เรียง,นครศรีธรรมราช
80260,กะเปียด,นครศรีธรรมราช
80150,นากะชะ,นครศรีธรรมราช
80260,ห้วยปริก,นครศรีธรรมราช
80150,ไสหร้า,นครศรีธรรมราช
80260,นาเขลียง,นครศรีธรรมราช
80250,จันดี,นครศรีธรรมราช
80270,พิปูน,นครศรีธรรมราช
80270,กะทูน,นครศรีธรรมราช
80270,เขาพระ,นครศรีธรรมราช
80270,ยางค้อม,นครศรีธรรมราช
80270,ควนกลาง,นครศรีธรรมราช
80190,เชียรใหญ่,นครศรีธรรมราช
80190,ท่าขนาน,นครศรีธรรมราช
80190,บ้านกลาง,นครศรีธรรมราช
80190,บ้านเนิน,นครศรีธรรมราช
80190,ไสหมาก,นครศรีธรรมราช
80190,ท้องลำเจียก,นครศรีธรรมราช
80190,เสือหึง,นครศรีธรรมราช
80190,การะเกด,นครศรีธรรมราช
80190,เขาพระบาท,นครศรีธรรมราช
80190,แม่เจ้าอยู่หัว,นครศรีธรรมราช
80180,ชะอวด,นครศรีธรรมราช
80180,ท่าเสม็ด,นครศรีธรรมราช
80180,ท่าประจะ,นครศรีธรรมราช
80180,เคร็ง,นครศรีธรรมราช
80180,วังอ่าง,นครศรีธรรมราช
80180,บ้านตูล,นครศรีธรรมราช
80180,ขอนหาด,นครศรีธรรมราช
80180,เกาะขันธ์,นครศรีธรรมราช
80180,ควนหนองหงษ์,นครศรีธรรมราช
80180,เขาพระทอง,นครศรีธรรมราช
80180,นางหลง,นครศรีธรรมราช
80160,ท่าศาลา,นครศรีธรรมราช
80160,กลาย,นครศรีธรรมราช
80160,ท่าขึ้น,นครศรีธรรมราช
80160,หัวตะพาน,นครศรีธรรมราช
80160,สระแก้ว,นครศรีธรรมราช
80160,โมคลาน,นครศรีธรรมราช
80160,ไทยบุรี,นครศรีธรรมราช
80160,ดอนตะโก,นครศรีธรรมราช
80160,ตลิ่งชัน,นครศรีธรรมราช
80160,โพธิ์ทอง,นครศรีธรรมราช
80110,ปากแพรก,นครศรีธรรมราช
80110,ชะมาย,นครศรีธรรมราช
80110,หนองหงส์,นครศรีธรรมราช
80110,ควนกรด,นครศรีธรรมราช
80110,นาไม้ไผ่,นครศรีธรรมราช
80110,นาหลวงเสน,นครศรีธรรมราช
80110,เขาโร,นครศรีธรรมราช
80310,กะปาง,นครศรีธรรมราช
80110,ที่วัง,นครศรีธรรมราช
80110,น้ำตก,นครศรีธรรมราช
80110,ถ้ำใหญ่,นครศรีธรรมราช
80110,นาโพธิ์,นครศรีธรรมราช
80110,เขาขาว,นครศรีธรรมราช
80220,นาบอน,นครศรีธรรมราช
80220,ทุ่งสง,นครศรีธรรมราช
80220,แก้วแสน,นครศรีธรรมราช
80240,ท่ายาง,นครศรีธรรมราช
80240,ทุ่งสัง,นครศรีธรรมราช
80240,ทุ่งใหญ่,นครศรีธรรมราช
80240,กุแหระ,นครศรีธรรมราช
80240,ปริก,นครศรีธรรมราช
80240,บางรูป,นครศรีธรรมราช
80240,กรุงหยัน,นครศรีธรรมราช
80140,ปากพนัง,นครศรีธรรมราช
80330,คลองน้อย,นครศรีธรรมราช
80140,ป่าระกำ,นครศรีธรรมราช
80330,ชะเมา,นครศรีธรรมราช
80140,คลองกระบือ,นครศรีธรรมราช
80330,เกาะทวด,นครศรีธรรมราช
80140,บ้านใหม่,นครศรีธรรมราช
80140,หูล่อง,นครศรีธรรมราช
80140,แหลมตะลุมพุก,นครศรีธรรมราช
80140,ปากพนังฝั่งตะวันตก,นครศรีธรรมราช
80140,บางศาลา,นครศรีธรรมราช
80140,บางพระ,นครศรีธรรมราช
80140,บางตะพง,นครศรีธรรมราช
80140,ปากพนังฝั่งตะวันออก,นครศรีธรรมราช
80140,บ้านเพิง,นครศรีธรรมราช
80140,ท่าพยา,นครศรีธรรมราช
80140,ปากแพรก,นครศรีธรรมราช
80140,ขนาบนาก,นครศรีธรรมราช
80130,ร่อนพิบูลย์,นครศรีธรรมราช
80350,หินตก,นครศรีธรรมราช
80350,เสาธง,นครศรีธรรมราช
80130,ควนเกย,นครศรีธรรมราช
80130,ควนพัง,นครศรีธรรมราช
80130,ควนชุม,นครศรีธรรมราช
80120,สิชล,นครศรีธรรมราช
80120,ทุ่งปรัง,นครศรีธรรมราช
80120,ฉลอง,นครศรีธรรมราช
80340,เสาเภา,นครศรีธรรมราช
80120,เปลี่ยน,นครศรีธรรมราช
80120,สี่ขีด,นครศรีธรรมราช
80340,เทพราช,นครศรีธรรมราช
80120,เขาน้อย,นครศรีธรรมราช
80120,ทุ่งใส,นครศรีธรรมราช
80210,ขนอม,นครศรีธรรมราช
80210,ควนทอง,นครศรีธรรมราช
80210,ท้องเนียน,นครศรีธรรมราช
80170,หัวไทร,นครศรีธรรมราช
80170,หน้าสตน,นครศรีธรรมราช
80170,ทรายขาว,นครศรีธรรมราช
80170,แหลม,นครศรีธรรมราช
80170,เขาพังไกร,นครศรีธรรมราช
80170,บ้านราม,นครศรีธรรมราช
80170,บางนบ,นครศรีธรรมราช
80170,ท่าซอม,นครศรีธรรมราช
80170,ควนชะลิก,นครศรีธรรมราช
80170,รามแก้ว,นครศรีธรรมราช
80170,เกาะเพชร,นครศรีธรรมราช
80360,บางขัน,นครศรีธรรมราช
80360,บ้านลำนาว,นครศรีธรรมราช
80360,วังหิน,นครศรีธรรมราช
80360,บ้านนิคม,นครศรีธรรมราช
80260,ถ้ำพรรณรา,นครศรีธรรมราช
80260,คลองเส,นครศรีธรรมราช
80260,ดุสิต,นครศรีธรรมราช
80180,บ้านควนมุด,นครศรีธรรมราช
80180,บ้านชะอวด,นครศรีธรรมราช
80130,ควนหนองคว้า,นครศรีธรรมราช
80130,ทุ่งโพธิ์,นครศรีธรรมราช
80130,นาหมอบุญ,นครศรีธรรมราช
80130,สามตำบล,นครศรีธรรมราช
80000,นาพรุ,นครศรีธรรมราช
80000,นาสาร,นครศรีธรรมราช
80000,ท้ายสำเภา,นครศรีธรรมราช
80000,ช้างซ้าย,นครศรีธรรมราช
80160,นบพิตำ,นครศรีธรรมราช
80160,กรุงชิง,นครศรีธรรมราช
80160,กะหรอ,นครศรีธรรมราช
80160,นาเหรง,นครศรีธรรมราช
80250,ช้างกลาง,นครศรีธรรมราช
80250,หลักช้าง,นครศรีธรรมราช
80250,สวนขัน,นครศรีธรรมราช
80190,เชียรเขา,นครศรีธรรมราช
80290,ดอนตรอ,นครศรีธรรมราช
80190,สวนหลวง,นครศรีธรรมราช
80290,ทางพูน,นครศรีธรรมราช
81000,ปากน้ำ,กระบี่
81000,กระบี่ใหญ่,กระบี่
81000,กระบี่น้อย,กระบี่
81000,เขาคราม,กระบี่
81000,เขาทอง,กระบี่
81000,ทับปริก,กระบี่
81000,ไสไทย,กระบี่
81000,อ่าวนาง,กระบี่
81000,หนองทะเล,กระบี่
81000,คลองประสงค์,กระบี่
81140,เขาพนม,กระบี่
81140,เขาดิน,กระบี่
80240,สินปุน,กระบี่
81140,พรุเตียว,กระบี่
81140,หน้าเขา,กระบี่
80240,โคกหาร,กระบี่
81150,เกาะลันตาใหญ่,กระบี่
81150,เกาะลันตาน้อย,กระบี่
81120,เกาะกลาง,กระบี่
81120,คลองยาง,กระบี่
81150,ศาลาด่าน,กระบี่
81120,คลองท่อมใต้,กระบี่
81120,คลองท่อมเหนือ,กระบี่
81170,คลองพน,กระบี่
81170,ทรายขาว,กระบี่
81120,ห้วยน้ำขาว,กระบี่
81120,พรุดินนา,กระบี่
81120,เพหลา,กระบี่
81110,อ่าวลึกใต้,กระบี่
81110,แหลมสัก,กระบี่
81110,นาเหนือ,กระบี่
81110,คลองหิน,กระบี่
81110,อ่าวลึกน้อย,กระบี่
81110,อ่าวลึกเหนือ,กระบี่
81110,เขาใหญ่,กระบี่
81110,คลองยา,กระบี่
81110,บ้านกลาง,กระบี่
81160,ปลายพระยา,กระบี่
81160,เขาเขน,กระบี่
81160,เขาต่อ,กระบี่
81160,คีรีวง,กระบี่
81120,ลำทับ,กระบี่
81120,ดินอุดม,กระบี่
81120,ทุ่งไทรทอง,กระบี่
81120,ดินแดง,กระบี่
81130,เหนือคลอง,กระบี่
81130,เกาะศรีบอยา,กระบี่
81130,คลองขนาน,กระบี่
81130,คลองเขม้า,กระบี่
81130,โคกยาง,กระบี่
81130,ตลิ่งชัน,กระบี่
81130,ปกาสัย,กระบี่
81130,ห้วยยูง,กระบี่
82000,ท้ายช้าง,พังงา
82000,นบปริง,พังงา
82000,ถ้ำน้ำผุด,พังงา
82000,บางเตย,พังงา
82000,ตากแดด,พังงา
82000,สองแพรก,พังงา
82000,ทุ่งคาโงก,พังงา
82000,เกาะปันหยี,พังงา
82000,ป่ากอ,พังงา
82160,เกาะยาวน้อย,พังงา
82160,เกาะยาวใหญ่,พังงา
83000,พรุใน,พังงา
82170,กะปง,พังงา
82170,ท่านา,พังงา
82170,เหมาะ,พังงา
82170,เหล,พังงา
82170,รมณีย์,พังงา
82130,ถ้ำ,พังงา
82130,กระโสม,พังงา
82130,กะไหล,พังงา
82130,ท่าอยู่,พังงา
82140,หล่อยูง,พังงา
82140,โคกกลอย,พังงา
82130,คลองเคียน,พังงา
82110,ตะกั่วป่า,พังงา
82110,บางนายสี,พังงา
82110,บางไทร,พังงา
82190,บางม่วง,พังงา
82110,ตำตัว,พังงา
82110,โคกเคียน,พังงา
82190,คึกคัก,พังงา
82190,เกาะคอเขา,พังงา
82150,คุระ,พังงา
82150,บางวัน,พังงา
82150,เกาะพระทอง,พังงา
82150,แม่นางขาว,พังงา
82180,ทับปุด,พังงา
82180,มะรุ่ย,พังงา
82180,บ่อแสน,พังงา
82180,ถ้ำทองหลาง,พังงา
82180,โคกเจริญ,พังงา
82180,บางเหรียง,พังงา
82120,ท้ายเหมือง,พังงา
82120,นาเตย,พังงา
82120,บางทอง,พังงา
82120,ทุ่งมะพร้าว,พังงา
82120,ลำภี,พังงา
82120,ลำแก่น,พังงา
83000,ตลาดใหญ่,ภูเก็ต
83000,ตลาดเหนือ,ภูเก็ต
83000,เกาะแก้ว,ภูเก็ต
83000,รัษฎา,ภูเก็ต
83000,วิชิต,ภูเก็ต
83130,ฉลอง,ภูเก็ต
83130,ราไวย์,ภูเก็ต
83100,กะรน,ภูเก็ต
83120,กะทู้,ภูเก็ต
83150,ป่าตอง,ภูเก็ต
83150,กมลา,ภูเก็ต
83110,เทพกระษัตรี,ภูเก็ต
83110,ศรีสุนทร,ภูเก็ต
83110,เชิงทะเล,ภูเก็ต
83110,ป่าคลอก,ภูเก็ต
83110,ไม้ขาว,ภูเก็ต
83110,สาคู,ภูเก็ต
84000,ตลาด,สุราษฎร์ธานี
84000,มะขามเตี้ย,สุราษฎร์ธานี
84000,วัดประดู่,สุราษฎร์ธานี
84100,ขุนทะเล,สุราษฎร์ธานี
84000,บางใบไม้,สุราษฎร์ธานี
84000,บางชนะ,สุราษฎร์ธานี
84000,คลองน้อย,สุราษฎร์ธานี
84000,บางไทร,สุราษฎร์ธานี
84000,บางโพธิ์,สุราษฎร์ธานี
84000,บางกุ้ง,สุราษฎร์ธานี
84000,คลองฉนาก,สุราษฎร์ธานี
84290,ท่าทองใหม่,สุราษฎร์ธานี
84160,ท่าทอง,สุราษฎร์ธานี
84160,กะแดะ,สุราษฎร์ธานี
84290,ทุ่งกง,สุราษฎร์ธานี
84160,กรูด,สุราษฎร์ธานี
84160,ช้างซ้าย,สุราษฎร์ธานี
84160,พลายวาส,สุราษฎร์ธานี
84160,ป่าร่อน,สุราษฎร์ธานี
84160,ตะเคียนทอง,สุราษฎร์ธานี
84160,ช้างขวา,สุราษฎร์ธานี
84160,ท่าอุแท,สุราษฎร์ธานี
84290,ทุ่งรัง,สุราษฎร์ธานี
84160,คลองสระ,สุราษฎร์ธานี
84220,ดอนสัก,สุราษฎร์ธานี
84160,ชลคราม,สุราษฎร์ธานี
84220,ไชยคราม,สุราษฎร์ธานี
84340,ปากแพรก,สุราษฎร์ธานี
84140,อ่างทอง,สุราษฎร์ธานี
84140,ลิปะน้อย,สุราษฎร์ธานี
84140,ตลิ่งงาม,สุราษฎร์ธานี
84140,หน้าเมือง,สุราษฎร์ธานี
84310,มะเร็ต,สุราษฎร์ธานี
84320,บ่อผุด,สุราษฎร์ธานี
84330,แม่น้ำ,สุราษฎร์ธานี
84280,เกาะพะงัน,สุราษฎร์ธานี
84280,บ้านใต้,สุราษฎร์ธานี
84280,เกาะเต่า,สุราษฎร์ธานี
84110,ตลาดไชยา,สุราษฎร์ธานี
84110,พุมเรียง,สุราษฎร์ธานี
84110,เลม็ด,สุราษฎร์ธานี
84110,เวียง,สุราษฎร์ธานี
84110,ทุ่ง,สุราษฎร์ธานี
84110,ป่าเว,สุราษฎร์ธานี
84110,ตะกรบ,สุราษฎร์ธานี
84110,โมถ่าย,สุราษฎร์ธานี
84110,ปากหมาก,สุราษฎร์ธานี
84170,ท่าชนะ,สุราษฎร์ธานี
84170,สมอทอง,สุราษฎร์ธานี
84170,ประสงค์,สุราษฎร์ธานี
84170,คันธุลี,สุราษฎร์ธานี
84170,วัง,สุราษฎร์ธานี
84170,คลองพา,สุราษฎร์ธานี
84180,ท่าขนอน,สุราษฎร์ธานี
84180,บ้านยาง,สุราษฎร์ธานี
84180,น้ำหัก,สุราษฎร์ธานี
84180,กะเปา,สุราษฎร์ธานี
84180,ท่ากระดาน,สุราษฎร์ธานี
84180,ย่านยาว,สุราษฎร์ธานี
84180,ถ้ำสิงขร,สุราษฎร์ธานี
84180,บ้านทำเนียบ,สุราษฎร์ธานี
84230,เขาวง,สุราษฎร์ธานี
84230,พะแสง,สุราษฎร์ธานี
84230,พรุไทย,สุราษฎร์ธานี
84230,เขาพัง,สุราษฎร์ธานี
84250,พนม,สุราษฎร์ธานี
84250,ต้นยวน,สุราษฎร์ธานี
84250,คลองศก,สุราษฎร์ธานี
84250,พลูเถื่อน,สุราษฎร์ธานี
84250,พังกาญจน์,สุราษฎร์ธานี
84250,คลองชะอุ่น,สุราษฎร์ธานี
84150,ท่าฉาง,สุราษฎร์ธานี
84150,ท่าเคย,สุราษฎร์ธานี
84150,คลองไทร,สุราษฎร์ธานี
84150,เขาถ่าน,สุราษฎร์ธานี
84150,เสวียด,สุราษฎร์ธานี
84150,ปากฉลุย,สุราษฎร์ธานี
84120,นาสาร,สุราษฎร์ธานี
